Country,Code,Year,Health_GDP,Health_GDP_2000,Change_since_2000,RollingAvg_5yr
Portugal,PRT,1968,1.1656222,6.002,-80.57943685438185,0.8920903360000001
Portugal,PRT,1969,1.3487945,6.002,-77.52758247250917,1.0299547759999998
Portugal,PRT,1970,1.276,6.002,-78.74041986004666,1.118651108
Portugal,PRT,1971,1.419,6.002,-76.35788070643119,1.224248328
Portugal,PRT,1972,1.739,6.002,-71.0263245584805,1.38968334
Portugal,PRT,1973,1.902,6.002,-68.31056314561812,1.5369589
Portugal,PRT,1974,2.128,6.002,-64.54515161612795,1.6928
Portugal,PRT,1975,2.72,6.002,-54.681772742419184,1.9816000000000003
Portugal,PRT,1976,2.974,6.002,-50.44985004998333,2.2926
Portugal,PRT,1977,2.801,6.002,-53.33222259246917,2.505
Portugal,PRT,1978,2.749,6.002,-54.19860046651116,2.6744
Portugal,PRT,1979,2.764,6.002,-53.94868377207598,2.8016
Portugal,PRT,1980,2.989,6.002,-50.199933355548154,2.8554
Portugal,PRT,1981,3.098,6.002,-48.38387204265245,2.8802
Portugal,PRT,1982,2.741,6.002,-54.33188937020993,2.8682
Portugal,PRT,1983,2.42,6.002,-59.68010663112295,2.8023999999999996
Portugal,PRT,1984,2.454,6.002,-59.1136287904032,2.7404
Portugal,PRT,1985,2.874,6.002,-52.11596134621792,2.7174
Portugal,PRT,1986,3.053,6.002,-49.13362212595801,2.7084
Portugal,PRT,1987,2.917,6.002,-51.39953348883706,2.7436
Portugal,PRT,1988,3.185,6.002,-46.93435521492835,2.8966000000000003
Portugal,PRT,1989,2.903,6.002,-51.63278907030989,2.9863999999999997
Portugal,PRT,1990,3.581,6.002,-40.336554481839386,3.1278
Portugal,PRT,1991,3.75,6.002,-37.52082639120293,3.2672
Portugal,PRT,1992,3.627,6.002,-39.57014328557148,3.4092
Portugal,PRT,1993,4.008,6.002,-33.22225924691769,3.5738
Portugal,PRT,1994,3.992,6.002,-33.488837054315226,3.7916000000000003
Portugal,PRT,1995,4.426,6.002,-26.257914028657108,3.9606000000000003
Portugal,PRT,1996,4.776,6.002,-20.426524491836055,4.1658
Portugal,PRT,1997,4.776,6.002,-20.426524491836055,4.3956
Portugal,PRT,1998,4.875,6.002,-18.777074308563808,4.569
Portugal,PRT,1999,5.069,6.002,-15.54481839386871,4.7844
Portugal,PRT,2000,6.002,6.002,0.0,5.0996
Portugal,PRT,2001,6.058,6.002,0.9330223258913704,5.356
Portugal,PRT,2002,6.329,6.002,5.448183938687104,5.6666
Portugal,PRT,2003,6.446,6.002,7.397534155281573,5.9807999999999995
Portugal,PRT,2004,6.73,6.002,12.129290236587815,6.313
Portugal,PRT,2005,6.848,6.002,14.095301566144618,6.482200000000001
Portugal,PRT,2006,5.938,6.002,-1.0663112295901376,6.4582
Portugal,PRT,2007,5.806,6.002,-3.265578140619789,6.3536
Portugal,PRT,2008,5.994,6.002,-0.1332889036987672,6.2632
Portugal,PRT,2009,6.469,6.002,7.780739753415538,6.211
Portugal,PRT,2010,6.678,6.002,11.262912362545821,6.177
Portugal,PRT,2011,6.282,6.002,4.665111629456852,6.2458
Portugal,PRT,2012,5.921,6.002,-1.3495501499500087,6.268800000000001
Portugal,PRT,2013,5.863,6.002,-2.315894701766067,6.2426
Portugal,PRT,2014,5.774,6.002,-3.7987337554148577,6.1036
Portugal,PRT,2015,5.751,6.002,-4.181939353548808,5.918200000000001
Portugal,PRT,2016,5.793,6.002,-3.482172609130284,5.820400000000001
Portugal,PRT,2017,5.698,6.002,-5.0649783405531394,5.775800000000001
Portugal,PRT,2018,5.763,6.002,-3.9820059980006643,5.7558
Portugal,PRT,2019,5.789,6.002,-3.5488170609796748,5.758800000000001
Portugal,PRT,2020,6.782,6.002,12.995668110629794,5.965000000000001
Portugal,PRT,2021,6.99,6.002,16.461179606797742,6.204400000000001
Portugal,PRT,2022,6.539,6.002,8.94701766077974,6.3726
Portugal,PRT,2023,6.171,6.002,2.8157280906364623,6.4542
Romania,ROU,1880,0.0,,,0.0
Romania,ROU,1890,0.0,,,0.0
Romania,ROU,1900,0.0,,,0.0
Romania,ROU,1910,0.0,,,0.0
Romania,ROU,1920,0.001,,,0.0002
Romania,ROU,1930,0.003,,,0.0008
Romania,ROU,2005,4.444,,,0.8896
Romania,ROU,2006,4.029,,,1.6954
Romania,ROU,2007,4.107,,,2.5168
Romania,ROU,2008,4.09,,,3.3346000000000005
Romania,ROU,2009,4.156,,,4.1652000000000005
Romania,ROU,2010,4.507,,,4.1777999999999995
Romania,ROU,2011,3.368,,,4.0456
Romania,ROU,2012,3.468,,,3.9178000000000006
Romania,ROU,2013,4.145,,,3.9288
Romania,ROU,2014,3.972,,,3.8920000000000003
Romania,ROU,2015,3.857,,,3.7619999999999996
Romania,ROU,2016,3.979,,,3.8842
Romania,ROU,2017,4.081,,,4.0068
Romania,ROU,2018,4.4,,,4.0578
Romania,ROU,2019,4.597,,,4.1828
Romania,ROU,2020,4.998,,,4.411
Romania,ROU,2021,5.068,,,4.6288
Romania,ROU,2022,4.472,,,4.707000000000001
Romania,ROU,2023,4.593,,,4.7456000000000005
Slovakia,SVK,1997,5.175,4.728,9.454314720812185,5.175
Slovakia,SVK,1998,5.079,4.728,7.4238578680203045,5.127
Slovakia,SVK,1999,4.947,4.728,4.631979695431479,5.067
Slovakia,SVK,2000,4.728,4.728,0.0,4.98225
Slovakia,SVK,2001,4.75,4.728,0.4653130287648105,4.9357999999999995
Slovakia,SVK,2002,4.903,4.728,3.701353637901858,4.881399999999999
Slovakia,SVK,2003,4.783,4.728,1.1632825719120266,4.8222
Slovakia,SVK,2004,5.019,4.728,6.154822335025389,4.8366
Slovakia,SVK,2005,4.96,4.728,4.906937394247043,4.883
Slovakia,SVK,2006,4.794,4.728,1.3959390862944128,4.8918
Slovakia,SVK,2007,4.974,4.728,5.203045685279197,4.906
Slovakia,SVK,2008,5.243,4.728,10.892554991539775,4.998
Slovakia,SVK,2009,5.841,4.728,23.54060913705585,5.1624
Slovakia,SVK,2010,5.513,4.728,16.603214890016922,5.273
Slovakia,SVK,2011,5.385,4.728,13.895939086294417,5.3912
Slovakia,SVK,2012,5.439,4.728,15.038071065989856,5.4841999999999995
Slovakia,SVK,2013,5.562,4.728,17.639593908629454,5.548
Slovakia,SVK,2014,5.523,4.728,16.814720812182742,5.4844
Slovakia,SVK,2015,5.391,4.728,14.022842639593916,5.46
Slovakia,SVK,2016,5.603,4.728,18.506768189509305,5.5036
Slovakia,SVK,2017,5.401,4.728,14.23434856175973,5.496
Slovakia,SVK,2018,5.342,4.728,12.986463620981386,5.452
Slovakia,SVK,2019,5.521,4.728,16.772419627749578,5.4516
Slovakia,SVK,2020,5.72,4.728,20.98138747884941,5.517399999999999
Slovakia,SVK,2021,6.185,4.728,30.816412859560067,5.6338
Slovakia,SVK,2022,6.169,4.728,30.478003384094755,5.7874
Slovakia,SVK,2023,7.086,4.728,49.87309644670052,6.1362000000000005
Slovenia,SVN,2000,5.689,5.689,0.0,5.689
Slovenia,SVN,2001,5.629,5.689,-1.054666901037098,5.659
Slovenia,SVN,2002,5.885,5.689,3.4452452100544866,5.734333333333333
Slovenia,SVN,2003,5.898,5.689,3.673756371945854,5.77525
Slovenia,SVN,2004,5.83,5.689,2.4784672174371596,5.786199999999999
Slovenia,SVN,2005,5.876,5.689,3.287045174898932,5.8236
Slovenia,SVN,2006,5.721,5.689,0.562489013886448,5.842
Slovenia,SVN,2007,5.372,5.689,-5.572156793812623,5.7394
Slovenia,SVN,2008,5.777,5.689,1.546844788187732,5.7152
Slovenia,SVN,2009,6.241,5.689,9.702935489541213,5.7974000000000006
Slovenia,SVN,2010,6.288,5.689,10.529091228686942,5.8798
Slovenia,SVN,2011,6.268,5.689,10.177535595007905,5.9892
Slovenia,SVN,2012,6.271,5.689,10.230268940059762,6.169
Slovenia,SVN,2013,6.238,5.689,9.650202144489374,6.2612000000000005
Slovenia,SVN,2014,6.046,5.689,6.275268061170684,6.2222
Slovenia,SVN,2015,6.116,5.689,7.505712779047277,6.1878
Slovenia,SVN,2016,6.166,5.689,8.384601863244864,6.1674
Slovenia,SVN,2017,5.909,5.689,3.867111970469322,6.095000000000001
Slovenia,SVN,2018,6.027,5.689,5.9412902091756035,6.0527999999999995
Slovenia,SVN,2019,6.18,5.689,8.630690806820173,6.0796
Slovenia,SVN,2020,6.898,5.689,21.25153805589734,6.236
Slovenia,SVN,2021,6.995,5.689,22.956582879240642,6.4018
Slovenia,SVN,2022,7.105,5.689,24.890138864475308,6.641
Slovenia,SVN,2023,6.95,5.689,22.165582703462825,6.8256
South Africa,ZAF,2000,2.685,2.685,0.0,2.685
South Africa,ZAF,2001,2.403,2.685,-10.502793296089386,2.544
South Africa,ZAF,2002,2.306,2.685,-14.115456238361265,2.4646666666666666
South Africa,ZAF,2003,2.791,2.685,3.9478584729981328,2.54625
South Africa,ZAF,2004,2.732,2.685,1.7504655493482366,2.5834
South Africa,ZAF,2005,2.745,2.685,2.2346368715083815,2.5954
South Africa,ZAF,2006,2.837,2.685,5.6610800744879,2.6822000000000004
South Africa,ZAF,2007,2.919,2.685,8.71508379888268,2.8048
South Africa,ZAF,2008,2.998,2.685,11.657355679702054,2.8462
South Africa,ZAF,2009,3.381,2.685,25.921787709497195,2.976
South Africa,ZAF,2010,3.572,2.685,33.03538175046555,3.1414
South Africa,ZAF,2011,3.692,2.685,37.50465549348231,3.3124000000000002
South Africa,ZAF,2012,3.696,2.685,37.65363128491621,3.4677999999999995
South Africa,ZAF,2013,3.699,2.685,37.765363128491614,3.6079999999999997
South Africa,ZAF,2014,3.64,2.685,35.567970204841714,3.6597999999999997
South Africa,ZAF,2015,3.753,2.685,39.77653631284917,3.696
South Africa,ZAF,2016,3.751,2.685,39.702048417132204,3.7078
South Africa,ZAF,2017,3.745,2.685,39.47858472998138,3.7176
South Africa,ZAF,2018,3.792,2.685,41.2290502793296,3.7362
South Africa,ZAF,2019,3.945,2.685,46.92737430167597,3.7971999999999992
South Africa,ZAF,2020,4.344,2.685,61.78770949720671,3.9153999999999995
South Africa,ZAF,2021,4.087,2.685,52.216014897579136,3.9826
South Korea,KOR,1970,0.236,2.09,-88.70813397129187,0.236
South Korea,KOR,1971,0.286,2.09,-86.31578947368422,0.261
South Korea,KOR,1972,0.217,2.09,-89.61722488038278,0.24633333333333332
South Korea,KOR,1973,0.19,2.09,-90.9090909090909,0.23224999999999998
South Korea,KOR,1974,0.172,2.09,-91.77033492822967,0.2202
South Korea,KOR,1975,0.241,2.09,-88.4688995215311,0.22119999999999998
South Korea,KOR,1976,0.211,2.09,-89.90430622009569,0.2062
South Korea,KOR,1977,0.278,2.09,-86.69856459330143,0.2184
South Korea,KOR,1978,0.302,2.09,-85.55023923444975,0.2408
South Korea,KOR,1979,0.533,2.09,-74.49760765550239,0.31300000000000006
South Korea,KOR,1980,0.692,2.09,-66.88995215311004,0.4032
South Korea,KOR,1981,0.709,2.09,-66.07655502392345,0.5028
South Korea,KOR,1982,0.849,2.09,-59.377990430622006,0.617
South Korea,KOR,1983,0.948,2.09,-54.64114832535885,0.7462
South Korea,KOR,1984,0.996,2.09,-52.344497607655505,0.8388
South Korea,KOR,1985,1.069,2.09,-48.85167464114832,0.9141999999999999
South Korea,KOR,1986,0.963,2.09,-53.92344497607655,0.9649999999999999
South Korea,KOR,1987,0.969,2.09,-53.63636363636364,0.9890000000000001
South Korea,KOR,1988,1.097,2.09,-47.51196172248804,1.0188
South Korea,KOR,1989,1.278,2.09,-38.85167464114832,1.0752
South Korea,KOR,1990,1.454,2.09,-30.430622009569376,1.1522000000000001
South Korea,KOR,1991,1.306,2.09,-37.51196172248803,1.2208
South Korea,KOR,1992,1.371,2.09,-34.40191387559808,1.3012000000000001
South Korea,KOR,1993,1.401,2.09,-32.96650717703349,1.362
South Korea,KOR,1994,1.342,2.09,-35.78947368421051,1.3748
South Korea,KOR,1995,1.423,2.09,-31.913875598086115,1.3686
South Korea,KOR,1996,1.594,2.09,-23.73205741626793,1.4262000000000001
South Korea,KOR,1997,1.688,2.09,-19.23444976076555,1.4896
South Korea,KOR,1998,1.916,2.09,-8.325358851674638,1.5926
South Korea,KOR,1999,2.01,2.09,-3.827751196172252,1.7262
South Korea,KOR,2000,2.09,2.09,0.0,1.8596
South Korea,KOR,2001,2.46,2.09,17.703349282296656,2.0328
South Korea,KOR,2002,2.323,2.09,11.148325358851679,2.1597999999999997
South Korea,KOR,2003,2.445,2.09,16.985645933014354,2.2656
South Korea,KOR,2004,2.442,2.09,16.84210526315791,2.3520000000000003
South Korea,KOR,2005,2.586,2.09,23.732057416267942,2.4512
South Korea,KOR,2006,2.851,2.09,36.41148325358852,2.5294
South Korea,KOR,2007,2.936,2.09,40.47846889952154,2.652
South Korea,KOR,2008,3.017,2.09,44.35406698564594,2.7664
South Korea,KOR,2009,3.355,2.09,60.52631578947369,2.9490000000000003
South Korea,KOR,2010,3.435,2.09,64.35406698564594,3.1188000000000002
South Korea,KOR,2011,3.446,2.09,64.88038277511964,3.2378
South Korea,KOR,2012,3.472,2.09,66.1244019138756,3.345
South Korea,KOR,2013,3.553,2.09,70.0,3.4522
South Korea,KOR,2014,3.67,2.09,75.59808612440192,3.5152
South Korea,KOR,2015,3.786,2.09,81.1483253588517,3.5854
South Korea,KOR,2016,3.95,2.09,88.9952153110048,3.6862000000000004
South Korea,KOR,2017,4.098,2.09,96.07655502392345,3.8114000000000003
South Korea,KOR,2018,4.38,2.09,109.56937799043062,3.9768
South Korea,KOR,2019,4.823,2.09,130.76555023923447,4.207400000000001
South Korea,KOR,2020,5.085,2.09,143.30143540669857,4.4672
South Korea,KOR,2021,5.556,2.09,165.8373205741627,4.7884
South Korea,KOR,2022,6.044,2.09,189.1866028708134,5.1776
South Korea,KOR,2023,6.245,2.09,198.8038277511962,5.5506
Spain,ESP,1880,0.0,4.852,-100.0,0.0
Spain,ESP,1890,0.0,4.852,-100.0,0.0
Spain,ESP,1900,0.0,4.852,-100.0,0.0
Spain,ESP,1910,0.0,4.852,-100.0,0.0
Spain,ESP,1920,0.001,4.852,-99.97938994229183,0.0002
Spain,ESP,1930,0.004,4.852,-99.91755976916737,0.001
Spain,ESP,1960,0.7328561,4.852,-84.89579348722177,0.14757122
Spain,ESP,1961,0.7109895,4.852,-85.34646537510305,0.28976912
Spain,ESP,1962,0.8081077,4.852,-83.34485366859028,0.45139066000000005
Spain,ESP,1963,0.7968034,4.852,-83.57783594394064,0.61055134
Spain,ESP,1964,0.91763383,4.852,-81.08751380873868,0.793278106
Spain,ESP,1965,1.0787611,4.852,-77.76667147568014,0.862459106
Spain,ESP,1966,1.196061,4.852,-75.34911376751855,0.9594734060000001
Spain,ESP,1967,1.522937,4.852,-68.61218054410553,1.102439266
Spain,ESP,1968,1.5835049,4.852,-67.36387262984336,1.259779566
Spain,ESP,1969,1.781318,4.852,-63.28693322341303,1.4325164000000001
Spain,ESP,1970,2.007,4.852,-58.63561417971971,1.6181641800000002
Spain,ESP,1971,2.271,4.852,-53.19455894476505,1.8331519799999998
Spain,ESP,1972,2.531,4.852,-47.835943940643034,2.03476458
Spain,ESP,1973,2.81,4.852,-42.08573784006596,2.2800636
Spain,ESP,1974,2.891,4.852,-40.41632316570487,2.502
Spain,ESP,1975,3.213,4.852,-33.77988458367684,2.7432000000000003
Spain,ESP,1976,3.409,4.852,-29.740313272877174,2.9707999999999997
Spain,ESP,1977,3.702,4.852,-23.701566364385826,3.2049999999999996
Spain,ESP,1978,3.897,4.852,-19.682605111294322,3.4223999999999997
Spain,ESP,1979,3.877,4.852,-20.094806265457553,3.6195999999999997
Spain,ESP,1980,3.961,4.852,-18.36356141797198,3.769199999999999
Spain,ESP,1981,4.005,4.852,-17.456718878812868,3.8884
Spain,ESP,1982,4.11,4.852,-15.292662819455893,3.97
Spain,ESP,1983,4.536,4.852,-6.512778235779075,4.097799999999999
Spain,ESP,1984,4.218,4.852,-13.066776586974449,4.1659999999999995
Spain,ESP,1985,4.049,4.852,-16.54987633965375,4.1836
Spain,ESP,1986,3.97,4.852,-18.178070898598516,4.1766
Spain,ESP,1987,4.019,4.852,-17.168178070898602,4.1584
Spain,ESP,1988,4.447,4.852,-8.347073371805445,4.1406
Spain,ESP,1989,4.472,4.852,-7.831821929101398,4.1914
Spain,ESP,1990,4.768,4.852,-1.7312448474855837,4.3351999999999995
Spain,ESP,1991,4.835,4.852,-0.3503709810387541,4.5082
Spain,ESP,1992,5.124,4.852,5.6059356966199365,4.7292
Spain,ESP,1993,5.299,4.852,9.212695795548228,4.8995999999999995
Spain,ESP,1994,5.192,4.852,7.007419620774935,5.0436
Spain,ESP,1995,5.064,4.852,4.36933223413025,5.1028
Spain,ESP,1996,5.09,4.852,4.905193734542447,5.1537999999999995
Spain,ESP,1997,5.009,4.852,3.2357790601813687,5.130800000000001
Spain,ESP,1998,4.956,4.852,2.1434460016488064,5.062200000000001
Spain,ESP,1999,4.956,4.852,2.1434460016488064,5.015
Spain,ESP,2000,4.852,4.852,0.0,4.972600000000001
Spain,ESP,2001,4.808,4.852,-0.9068425391591195,4.916200000000001
Spain,ESP,2002,4.831,4.852,-0.4328112118713913,4.8806
Spain,ESP,2003,5.378,4.852,10.840890354492988,4.965
Spain,ESP,2004,5.456,4.852,12.448474855729597,5.065
Spain,ESP,2005,5.54,4.852,14.179719703215163,5.2026
Spain,ESP,2006,5.645,4.852,16.34377576257212,5.37
Spain,ESP,2007,5.725,4.852,17.99258037922505,5.5488
Spain,ESP,2008,6.143,4.852,26.60758450123659,5.7018
Spain,ESP,2009,6.837,4.852,40.910964550700726,5.978
Spain,ESP,2010,6.789,4.852,39.92168178070897,6.227799999999999
Spain,ESP,2011,6.737,4.852,38.849958779884574,6.446199999999999
Spain,ESP,2012,6.603,4.852,36.08821104699092,6.6218
Spain,ESP,2013,6.438,4.852,32.68755152514425,6.6808
Spain,ESP,2014,6.385,4.852,31.59521846661169,6.5904
Spain,ESP,2015,6.507,4.852,34.1096455070074,6.533999999999999
Spain,ESP,2016,6.404,4.852,31.986809563066764,6.4674
Spain,ESP,2017,6.309,4.852,30.028854080791422,6.4086
Spain,ESP,2018,6.32,4.852,30.2555647155812,6.385
Spain,ESP,2019,6.441,4.852,32.74938169826874,6.3962
Spain,ESP,2020,7.853,4.852,61.85078318219289,6.6654
Spain,ESP,2021,7.598,4.852,56.5952184666117,6.9042
Spain,ESP,2022,7.209,4.852,48.57790601813684,7.0842
Spain,ESP,2023,7.15,4.852,47.361912613355315,7.250200000000001
Sweden,SWE,1880,0.12,6.267,-98.08520823360459,0.12
Sweden,SWE,1890,0.16,6.267,-97.44694431147279,0.14
Sweden,SWE,1900,0.19,6.267,-96.96824636987394,0.15666666666666665
Sweden,SWE,1910,0.31,6.267,-95.05345460347854,0.195
Sweden,SWE,1920,0.25,6.267,-96.01085048667623,0.20600000000000002
Sweden,SWE,1930,0.89,6.267,-85.79862773256743,0.36
Sweden,SWE,1960,2.5074892,6.267,-59.98900271262166,0.8294978400000002
Sweden,SWE,1961,2.564658,6.267,-59.07678314983246,1.3044294400000003
Sweden,SWE,1962,2.628458,6.267,-58.05875219403224,1.76812104
Sweden,SWE,1963,2.9720116,6.267,-52.576805489069734,2.31252336
Sweden,SWE,1964,3.079033,6.267,-50.86910802616883,2.7503299599999997
Sweden,SWE,1965,3.2636797,6.267,-47.922774852401474,2.9015680600000002
Sweden,SWE,1966,3.6055794,6.267,-42.46721876495931,3.10975234
Sweden,SWE,1967,3.8589833,6.267,-38.42375458752195,3.3558574
Sweden,SWE,1968,4.2452908,6.267,-32.259601085048665,3.6105132400000004
Sweden,SWE,1969,4.2976894,6.267,-31.423497686293285,3.8542445200000004
Sweden,SWE,1970,4.547,6.267,-27.445348651667473,4.11090858
Sweden,SWE,1971,4.984,6.267,-20.472315302377538,4.3865927
Sweden,SWE,1972,5.073,6.267,-19.052178075634274,4.6293960400000005
Sweden,SWE,1973,5.031,6.267,-19.722355193872676,4.78653788
Sweden,SWE,1974,5.498,6.267,-12.270623902983886,5.0266
Sweden,SWE,1975,5.769,6.267,-7.946385830540932,5.270999999999999
Sweden,SWE,1976,6.021,6.267,-3.925323121110586,5.4784
Sweden,SWE,1977,6.784,6.267,8.249561193553525,5.820600000000001
Sweden,SWE,1978,6.841,6.267,9.159087282591347,6.1826
Sweden,SWE,1979,6.757,6.267,7.8187330461145566,6.434399999999999
Sweden,SWE,1980,7.107,6.267,13.403542364767828,6.702000000000001
Sweden,SWE,1981,7.142,6.267,13.962023296633157,6.9262
Sweden,SWE,1982,7.197,6.267,14.839636189564379,7.008800000000001
Sweden,SWE,1983,7.109,6.267,13.435455560874415,7.062399999999999
Sweden,SWE,1984,6.942,6.267,10.770703685974146,7.0994
Sweden,SWE,1985,6.484,6.267,3.4625817775650174,6.9748
Sweden,SWE,1986,6.286,6.267,0.30317536301259357,6.8036
Sweden,SWE,1987,6.359,6.267,1.4680070209031375,6.636
Sweden,SWE,1988,6.256,6.267,-0.1755225785862473,6.4654
Sweden,SWE,1989,6.32,6.267,0.845699696824636,6.340999999999999
Sweden,SWE,1990,5.692,6.267,-9.175043880644647,6.182599999999999
Sweden,SWE,1991,5.558,6.267,-11.31322801978619,6.037000000000001
Sweden,SWE,1992,6.471,6.267,3.2551460028721833,6.059399999999999
Sweden,SWE,1993,6.693,6.267,6.797510770703674,6.1468
Sweden,SWE,1994,6.348,6.267,1.2924844423168902,6.1524
Sweden,SWE,1995,6.24,6.267,-0.4308281474389682,6.2620000000000005
Sweden,SWE,1996,6.456,6.267,3.0157970320727627,6.441599999999999
Sweden,SWE,1997,6.202,6.267,-1.0371788734641836,6.3878
Sweden,SWE,1998,6.255,6.267,-0.1914791766395477,6.3002
Sweden,SWE,1999,6.291,6.267,0.3829583532790812,6.2888
Sweden,SWE,2000,6.267,6.267,0.0,6.2942
Sweden,SWE,2001,6.49,6.267,3.5583213658847908,6.301
Sweden,SWE,2002,6.779,6.267,8.169778203287052,6.4164
Sweden,SWE,2003,6.914,6.267,10.323918940481878,6.5482
Sweden,SWE,2004,6.722,6.267,7.260252114249242,6.634399999999999
Sweden,SWE,2005,6.708,6.267,7.0368597415031084,6.7226
Sweden,SWE,2006,6.632,6.267,5.8241582894526776,6.7509999999999994
Sweden,SWE,2007,6.598,6.267,5.2816339556406495,6.714799999999999
Sweden,SWE,2008,6.772,6.267,8.058082016913993,6.686400000000001
Sweden,SWE,2009,7.237,6.267,15.477900111696183,6.7894000000000005
Sweden,SWE,2010,6.863,6.267,9.510132439763844,6.820400000000001
Sweden,SWE,2011,8.8,6.267,40.41806286899634,7.254
Sweden,SWE,2012,9.041,6.267,44.26360299984044,7.7426
Sweden,SWE,2013,9.162,6.267,46.19435136428914,8.220600000000001
Sweden,SWE,2014,9.199,6.267,46.78474549226104,8.613
Sweden,SWE,2015,9.071,6.267,44.742300941439275,9.0546
Sweden,SWE,2016,9.144,6.267,45.90713259932981,9.1234
Sweden,SWE,2017,9.136,6.267,45.77947981490344,9.1424
Sweden,SWE,2018,9.276,6.267,48.013403542364756,9.1652
Sweden,SWE,2019,9.221,6.267,47.13579064943353,9.169599999999999
Sweden,SWE,2020,9.767,6.267,55.84809318653261,9.3088
Sweden,SWE,2021,9.556,6.267,52.481250997287354,9.3912
Sweden,SWE,2022,9.044,6.267,44.311472794000316,9.3728
Sweden,SWE,2023,9.405,6.267,50.071804691239805,9.398599999999998
Switzerland,CHE,1880,0.0,5.309,-100.0,0.0
Switzerland,CHE,1890,0.0,5.309,-100.0,0.0
Switzerland,CHE,1900,0.0,5.309,-100.0,0.0
Switzerland,CHE,1920,0.08,5.309,-98.49312488227538,0.02
Switzerland,CHE,1930,0.26,5.309,-95.10265586739499,0.068
Switzerland,CHE,1995,4.786,5.309,-9.851196082124703,1.0252
Switzerland,CHE,1996,5.072,5.309,-4.4641175362591845,2.0396
Switzerland,CHE,1997,5.142,5.309,-3.1456018082501376,3.068
Switzerland,CHE,1998,5.223,5.309,-1.6198907515539707,4.0966000000000005
Switzerland,CHE,1999,5.349,5.309,0.7534375588623099,5.1144
Switzerland,CHE,2000,5.309,5.309,0.0,5.218999999999999
Switzerland,CHE,2001,5.617,5.309,5.801469203239778,5.328
Switzerland,CHE,2002,6.022,5.309,13.430024486720665,5.504
Switzerland,CHE,2003,6.247,5.309,17.66811075532115,5.7088
Switzerland,CHE,2004,6.296,5.309,18.591071764927484,5.8982
Switzerland,CHE,2005,6.343,5.309,19.47636089659069,6.105
Switzerland,CHE,2006,5.983,5.309,12.695422866829901,6.1782
Switzerland,CHE,2007,5.879,5.309,10.736485213787896,6.1495999999999995
Switzerland,CHE,2008,6.059,5.309,14.126954228668298,6.112
Switzerland,CHE,2009,6.498,5.309,22.395931437182142,6.1524
Switzerland,CHE,2010,6.503,5.309,22.49011113203993,6.1844
Switzerland,CHE,2011,6.608,5.309,24.467884724053484,6.309399999999999
Switzerland,CHE,2012,6.899,5.309,29.949142964776794,6.5134
Switzerland,CHE,2013,7.13,5.309,34.30024486720662,6.7276
Switzerland,CHE,2014,7.17,5.309,35.05368242606893,6.862
Switzerland,CHE,2015,7.444,5.309,40.214729704275754,7.050199999999999
Switzerland,CHE,2016,7.645,5.309,44.00075343755885,7.257600000000001
Switzerland,CHE,2017,7.772,5.309,46.392917686946696,7.4322
Switzerland,CHE,2018,7.52,5.309,41.646261066114135,7.510199999999999
Switzerland,CHE,2019,7.748,5.309,45.94085515162931,7.6258
Switzerland,CHE,2020,8.352,5.309,57.31776229045018,7.8073999999999995
Switzerland,CHE,2021,8.243,5.309,55.26464494255039,7.927000000000001
Switzerland,CHE,2022,8.017,5.309,51.00772273497832,7.975999999999999
Switzerland,CHE,2023,8.207,5.309,54.58655113957431,8.113400000000002
Turkey,TUR,1962,0.5208989,2.837,-81.63909411350018,0.5208989
Turkey,TUR,1963,0.51669306,2.837,-81.7873436728939,0.51879598
Turkey,TUR,1964,0.5549354,2.837,-80.4393584772647,0.5308424533333334
Turkey,TUR,1965,0.5673707,2.837,-80.0010327811068,0.539974515
Turkey,TUR,1966,0.6154856,2.837,-78.30505463517801,0.5550767320000001
Turkey,TUR,1967,0.6253729,2.837,-77.95654212195983,0.575971532
Turkey,TUR,1968,0.6653767,2.837,-76.54646810010574,0.60570826
Turkey,TUR,1969,0.7481028,2.837,-73.63049700387734,0.64434174
Turkey,TUR,1970,0.65876585,2.837,-76.77949065914699,0.66262077
Turkey,TUR,1971,0.5031009,2.837,-82.26644695100458,0.64014383
Turkey,TUR,1972,0.3461241,2.837,-87.79964399013042,0.58429407
Turkey,TUR,1975,0.87162054,2.837,-69.2766817060275,0.625542838
Turkey,TUR,1977,0.48735723,2.837,-82.82138773352132,0.573393724
Turkey,TUR,1978,0.41043058,2.837,-85.53293690518153,0.52372667
Turkey,TUR,1979,0.509,2.837,-82.05851251321819,0.52490649
Turkey,TUR,1980,0.694,2.837,-75.53753965456468,0.5944816700000001
Turkey,TUR,1981,0.276,2.837,-90.27141346492773,0.47535756199999996
Turkey,TUR,1982,0.415,2.837,-85.37187169545294,0.460886116
Turkey,TUR,1983,0.365,2.837,-87.13429679238634,0.4518
Turkey,TUR,1984,0.891,2.837,-68.59358477264716,0.5282
Turkey,TUR,1985,0.724,2.837,-74.48008459640467,0.5342
Turkey,TUR,1986,0.725,2.837,-74.44483609446598,0.624
Turkey,TUR,1987,0.699,2.837,-75.36129714487136,0.6808
Turkey,TUR,1988,1.022,2.837,-63.97603101868171,0.8122
Turkey,TUR,1989,1.293,2.837,-54.42368699330279,0.8926000000000001
Turkey,TUR,1990,1.466,2.837,-48.32569615791329,1.041
Turkey,TUR,1991,1.751,2.837,-38.27987310539303,1.2462
